Time,Voltage,Current
0.0,4.15889,0.0
0.10099522769451141,4.15889,0.0
0.20200051367282867,4.15889,0.0
0.3019999712705612,4.15889,0.0
0.3999978303909302,4.15889,0.0
0.5029946565628052,4.15889,0.0
0.5990009754896164,4.15889,0.0
0.708998367190361,4.15889,0.0
0.7989998906850815,4.15889,0.0
0.9010009467601776,4.15889,0.0
1.0010004043579102,4.15889,0.0
1.0980024933815002,4.15889,0.0
1.2059982866048813,4.15889,0.0
1.305001974105835,4.15889,0.0
1.402999833226204,4.15889,0.0
1.5029992908239365,4.15889,0.0
1.6009971499443054,4.15889,0.0
1.7020024359226227,4.15889,0.0
1.798994466662407,4.15889,0.0
1.8999997526407242,4.15889,0.0
1.9999992102384567,4.15889,0.0
2.0989928394556046,4.15889,0.0
2.199002355337143,4.15889,0.0
2.2990018129348755,4.15889,0.0
2.399001270532608,4.15889,0.0
2.506997063755989,4.15889,0.0
2.6010017842054367,4.15889,0.0
2.6989996433258057,4.15889,0.0
2.810998633503914,4.15889,0.0
2.9109980911016464,4.15889,0.0
3.0100017786026,4.15889,0.0
3.098001703619957,4.15889,0.0
3.1999927014112473,4.15889,0.0
3.308994323015213,4.15889,0.0
3.4079980105161667,4.15889,0.0
3.498995304107666,4.15889,0.0
3.6000005900859833,4.15889,0.0
3.698994219303131,4.15889,0.0
3.8090016692876816,4.15889,0.0
3.910992667078972,4.15889,0.0
3.9990026503801346,4.15889,0.0
4.099997878074646,4.15889,0.0
4.197995737195015,4.15889,0.0
4.299001023173332,4.15889,0.0
4.39799465239048,4.15889,0.0
4.501001536846161,4.15889,0.0
4.603002592921257,4.15889,0.0
4.701000452041626,4.15889,0.0
4.810997843742371,4.15889,0.0
4.898001998662949,4.15889,0.0
5.000998824834824,4.15889,0.0
5.098996683955193,4.15889,0.0
5.209999904036522,4.15889,0.0
5.307001993060112,4.15889,0.0
5.4070014506578445,4.15889,0.0
5.50299771130085,4.15889,0.0
5.600995570421219,4.15889,0.0
5.702000856399536,4.15889,0.0
5.802000313997269,4.15889,0.0
5.899998173117638,4.15889,0.0
6.001999229192734,4.15889,0.0
6.101998686790466,4.15889,0.0
6.207992881536484,4.15889,0.0
6.303999200463295,4.15889,0.0
6.401001289486885,4.15889,0.0
6.5019965171813965,4.15889,0.0
6.601995974779129,4.15889,0.0
6.700999662280083,4.15889,0.0
6.7999932914972305,4.15889,0.0
6.908994913101196,4.15889,0.0
6.998996436595917,4.15889,0.0
7.098995894193649,4.15889,0.0
7.203994318842888,4.15889,0.0
7.305995374917984,4.15889,0.0
7.402997463941574,4.15889,0.0
7.509001716971397,4.15889,0.0
7.598993182182312,4.15889,0.0
7.700994238257408,4.15889,0.0
7.809995859861374,4.15889,0.0
7.911001145839691,4.15889,0.0
8.000992611050606,4.15889,0.0
8.09900052845478,4.15889,0.0
8.198999986052513,4.15889,0.0
8.297993615269661,4.15889,0.0
8.403002098202705,4.15889,0.0
8.501995727419853,4.15889,0.0
8.601995185017586,4.15889,0.0
8.699993044137955,4.15889,0.0
8.800998330116272,4.15889,0.0
8.900002017617226,4.15889,0.0
9.000001475214958,4.15889,0.0
9.10000093281269,4.15889,0.0
9.198994562029839,4.15889,0.0
9.297998249530792,4.15889,0.0
9.398993477225304,4.15889,0.0
9.499998763203621,4.15889,0.0
9.599998220801353,4.15889,0.0
9.699001908302307,4.15889,0.0
9.802994504570961,4.15889,0.0
9.904995560646057,4.15889,0.0
9.904995560646057,4.15889,0.0
10.021993517875671,4.08408,-1.39152
10.113000869750977,4.03841,-1.43317
10.217999294400215,4.00495,-1.44542
10.318994522094727,3.98179,-1.44868
10.422997176647186,3.96056,-1.4495
10.51500029861927,3.94705,-1.4495
10.618992894887924,3.9374,-1.4495
10.72099395096302,3.92839,-1.4495
10.813992843031883,3.92453,-1.45032
10.922994464635849,3.91874,-1.4495
11.014001816511154,3.91617,-1.45032
11.119000241160393,3.91359,-1.4495
11.219995468854904,3.91166,-1.4495
11.310992762446404,3.91038,-1.45032
11.41999438405037,3.90909,-1.4495
11.518998071551323,3.9078,-1.4495
11.618997529149055,3.90716,-1.4495
11.720998585224152,3.90587,-1.4495
11.813001707196236,3.90587,-1.45032
11.913001164793968,3.90459,-1.45032
12.017999589443207,3.90459,-1.4495
12.120996415615082,3.90394,-1.45032
12.222001701593399,3.9033,-1.45032
12.310997396707535,3.9033,-1.45032
12.417001649737358,3.90266,-1.4495
12.51799687743187,3.90201,-1.4495
12.619997933506966,3.90201,-1.4495
12.714002653956413,3.90137,-1.45032
12.815993651747704,3.90137,-1.45032
12.91699893772602,3.90073,-1.4495
13.019995763897896,3.90073,-1.4495
13.114000484347343,3.90073,-1.4495
13.213999941945076,3.90008,-1.45032
13.316000998020172,3.90008,-1.45032
13.419993594288826,3.89944,-1.4495
13.51899728178978,3.89944,-1.4495
13.619992509484291,3.89944,-1.4495
13.711995631456375,3.8988,-1.45032
13.820001482963562,3.8988,-1.4495
13.920996710658073,3.89815,-1.4495
14.011994004249573,3.89815,-1.4495
14.115000888705254,3.89815,-1.4495
14.218993484973907,3.89751,-1.4495
14.322000369429588,3.89751,-1.4495
14.410996064543724,3.89751,-1.45032
14.513992890715599,3.89687,-1.4495
14.619997143745422,3.89687,-1.45032
14.721998199820518,3.89687,-1.4495
14.81599286198616,3.89687,-1.45032
14.918999746441841,3.89622,-1.45032
15.021000802516937,3.89622,-1.45032
15.111998096108437,3.89622,-1.45032
15.221995487809181,3.89558,-1.45032
15.316995978355408,3.89558,-1.45032
15.419992804527283,3.89558,-1.45032
15.511000156402588,3.89494,-1.45032
15.616994351148605,3.89494,-1.45032
15.721992775797844,3.89494,-1.45032
15.813000127673149,3.89494,-1.45032
15.918994322419167,3.89494,-1.45032
16.01199321448803,3.89429,-1.4495
16.113994270563126,3.89429,-1.45032
16.21599532663822,3.89429,-1.4495
16.31999798119068,3.89429,-1.45032
16.414998471736908,3.89429,-1.45032
16.519001126289368,3.89365,-1.45032
16.621997952461243,3.89365,-1.45032
16.714001074433327,3.89365,-1.45032
16.822992637753487,3.89365,-1.45032
16.91499575972557,3.89301,-1.45032
17.016996815800667,3.89301,-1.4495
17.119993641972542,3.89301,-1.4495
17.223000526428223,3.89301,-1.45032
17.315999418497086,3.89301,-1.45032
17.41800047457218,3.89236,-1.45032
17.513996735215187,3.89236,-1.4495
17.62099675834179,3.89236,-1.45032
17.722002044320107,3.89236,-1.45032
17.81599670648575,3.89236,-1.45032
17.918993532657623,3.89236,-1.4495
18.012002483010292,3.89172,-1.4495
18.112997710704803,3.89172,-1.45032
18.213992938399315,3.89172,-1.45032
18.317995592951775,3.89172,-1.4495
18.410994485020638,3.89172,-1.4495
18.521997705101967,3.89108,-1.45032
18.62299293279648,3.89108,-1.45032
18.714996054768562,3.89108,-1.45032
18.817992880940437,3.89108,-1.45032
18.919993937015533,3.89108,-1.4495
19.012992829084396,3.89043,-1.45032
19.119992852211,3.89043,-1.45032
19.220002368092537,3.89043,-1.4495
19.322999194264412,3.89043,-1.4495
19.415998086333275,3.89043,-1.45032
19.520996510982513,3.89043,-1.4495
19.611993804574013,3.89043,-1.4495
19.717002287507057,3.88979,-1.45032
19.81799751520157,3.88979,-1.4495
19.920994341373444,3.88979,-1.45032
19.920994341373444,3.88979,-1.45032
20.038002356886864,3.93885,0.0
20.138997584581375,3.98324,0.0
20.239992812275887,4.01284,0.0
20.33800072968006,4.03021,0.0
20.43699435889721,4.04115,0.0
20.5339964479208,4.05209,0.0
20.63799910247326,4.06109,0.0
20.733995363116264,4.06882,0.0
20.830997452139854,4.07525,0.0
20.935995876789093,4.08104,0.0
21.034999564290047,4.08619,0.0
21.130995824933052,4.09069,0.0
21.240993216633797,4.09519,0.0
21.33900113403797,4.09841,0.0
21.43799476325512,4.10163,0.0
21.536002680659294,4.10485,0.0
21.636997908353806,4.10678,0.0
21.7389989644289,4.10935,0.0
21.838998422026634,4.11128,0.0
21.936996281147003,4.11385,0.0
22.034994140267372,4.11514,0.0
22.134993597865105,4.11707,0.0
22.231995686888695,4.11836,0.0
22.33099937438965,4.11964,0.0
22.429993003606796,4.12093,0.0
22.530998289585114,4.12222,0.0
22.628996148705482,4.12286,0.0
22.7300014346838,4.12415,0.0
22.830000892281532,4.12479,0.0
22.930996119976044,4.12543,0.0
23.029999807476997,4.12608,0.0
23.13099503517151,4.12736,0.0
23.232996091246605,4.12801,0.0
23.330993950366974,4.12865,0.0
23.43999557197094,4.12929,0.0
23.539995029568672,4.12929,0.0
23.64100031554699,4.12994,0.0
23.740999773144722,4.13058,0.0
23.83899763226509,4.13122,0.0
23.939992859959602,4.13122,0.0
24.035999178886414,4.13187,0.0
24.133001267910004,4.13187,0.0
24.233000725507736,4.13251,0.0
24.33599755167961,4.13251,0.0
24.435997009277344,4.13315,0.0
24.535000696778297,4.13315,0.0
24.632998555898666,4.1338,0.0
24.7329980134964,4.1338,0.0
24.832001700997353,4.13444,0.0
24.92999956011772,4.13444,0.0
25.02899318933487,4.13444,0.0
25.13299584388733,4.13508,0.0
25.23999586701393,4.13508,0.0
25.3379937261343,4.13508,0.0
25.436001643538475,4.13573,0.0
25.534995272755623,4.13573,0.0
25.631997361779213,4.13573,0.0
25.734994187951088,4.13573,0.0
25.836995244026184,4.13637,0.0
25.936994701623917,4.13637,0.0
26.030999422073364,4.13637,0.0
26.131994649767876,4.13637,0.0
26.228996738791466,4.13701,0.0
